web-scraper-order,web-scraper-start-url,link,link-href
1589873061-985,https://www.washingtonpost.com/politics/?nid=top_nav_politics,"Reality star charged with spending funds from federal small business program on jewelry, Rolls-Royce",https://www.washingtonpost.com/business/2020/05/16/reality-star-charged-with-spending-funds-federal-small-business-program-jewelry-rolls-royce/
1589873061-986,https://www.washingtonpost.com/politics/?nid=top_nav_politics,House Democrats pass $3 trillion coronavirus relief bill despite Trump’s veto threat,https://www.washingtonpost.com/us-policy/2020/05/15/democrats-pelosi-congress-coronavirus-3-trillion-trump/
1589873061-1092,https://www.washingtonpost.com/politics/?nid=top_nav_politics,Biden calls out Trump for testing his staff while telling Americans testing isn’t necessary,https://www.washingtonpost.com/politics/biden-calls-out-trump-for-testing-his-staff-while-telling-americans-testing-isnt-necessary/2020/05/11/34bb96d2-9390-11ea-9f5e-56d8239bf9ad_story.html
1589873061-1001,https://www.washingtonpost.com/politics/?nid=top_nav_politics,The Energy 202: EPA backs away from regulating controversial chemical in drinking water,https://www.washingtonpost.com/politics/the-energy-202-epa-backs-away-from-regulating-controversial-chemical-in-drinking-water/2020/05/15/4e643979-cb22-4489-a1e6-11058ac2c824_story.html
1589873061-1072,https://www.washingtonpost.com/politics/?nid=top_nav_politics,Mask or no mask? Face coverings become tool in partisan combat.,https://www.washingtonpost.com/politics/in-virus-response-riven-by-politics-masks-are-latest-rorschach-test/2020/05/12/698477d4-93e6-11ea-91d7-cf4423d47683_story.html
1589873061-1040,https://www.washingtonpost.com/politics/?nid=top_nav_politics,Theory that Trump’s support is hampered by shy voters returns for another election cycle,https://www.washingtonpost.com/politics/2020/05/13/theory-that-trumps-support-is-hampered-by-shy-voters-returns-another-election-cycle/
1589873061-1053,https://www.washingtonpost.com/politics/?nid=top_nav_politics,Power Up: Virtual coronavirus hearing shows Washington zooming to new normal,https://www.washingtonpost.com/politics/power-up-virtual-coronavirus-hearing-shows-washington-zooming-to-new-normal/2020/05/13/453d7371-ccec-4ed5-8f6b-c9411695a779_story.html
1589873061-1103,https://www.washingtonpost.com/politics/?nid=top_nav_politics,She’s a U.S. citizen. He’s not. Their family can’t get a stimulus check.,https://www.washingtonpost.com/politics/shes-a-us-citizen-hes-not-their-family-cant-get-a-stimulus-check/2020/05/08/4dbc64cc-916a-11ea-8df0-ee33c3f5b0d6_story.html
1589873061-1004,https://www.washingtonpost.com/politics/?nid=top_nav_politics,The Cybersecurity 202: Commission that pushed a cybersecurity overhaul hopes coronavirus boosts the effort,https://www.washingtonpost.com/politics/the-cybersecurity-202-commission-that-pushed-a-cybersecurity-overhaul-hopes-coronavirus-boosts-the-effort/2020/05/15/017e8fb3-b79d-41ad-acd5-bc340bc2f0fc_story.html
1589873061-1037,https://www.washingtonpost.com/politics/?nid=top_nav_politics,"Voters turned up to vote in Wisconsin yesterday, in spite of coronavirus",https://www.washingtonpost.com/politics/2020/05/13/voters-turned-up-vote-wisconsin-yesterday-spite-coronavirus/
1589873061-1030,https://www.washingtonpost.com/politics/?nid=top_nav_politics,"As pandemic upends the country, Trump and Biden seek to make Obama central to their campaigns",https://www.washingtonpost.com/politics/obama-trump-biden-campaign-coronavirus/2020/05/13/e8f992e8-9467-11ea-82b4-c8db161ff6e5_story.html
1589873061-1002,https://www.washingtonpost.com/politics/?nid=top_nav_politics,The Finance 202: House Democrats’ relief package is historically huge. Economists say it might not be enough.,https://www.washingtonpost.com/politics/the-finance-202-house-democrats-relief-package-is-historically-huge-economists-say-it-might-not-be-enough/2020/05/15/1f07788b-bebf-4ad2-952b-d4fb16f5c5a7_story.html
1589873061-1055,https://www.washingtonpost.com/politics/?nid=top_nav_politics,Biden video uses misleading edits to hype Trump’s remarks to nurse,https://www.washingtonpost.com/politics/2020/05/13/biden-video-uses-misleading-edits-hype-trumps-remarks-nurse/
1589873061-1128,https://www.washingtonpost.com/politics/?nid=top_nav_politics,Walking through Trump’s numerous defenses of his handling of the coronavirus pandemic,https://www.washingtonpost.com/politics/2020/05/08/walking-through-trumps-numerous-defenses-his-handling-coronavirus-pandemic/
1589873061-1048,https://www.washingtonpost.com/politics/?nid=top_nav_politics,"Trump can’t delay the election, experts say",https://www.washingtonpost.com/politics/2020/04/24/can-president-trump-delay-election/
1589873061-1110,https://www.washingtonpost.com/politics/?nid=top_nav_politics,"Obama says end to Michael Flynn case puts rule of law at risk, calls covid-19 response a ‘disaster’",https://www.washingtonpost.com/politics/2020/05/09/obama-michael-flynn-call/
1589873061-1067,https://www.washingtonpost.com/politics/?nid=top_nav_politics,Fauci warns Senate that reopening U.S. too quickly could lead to avoidable ‘suffering and death’,https://www.washingtonpost.com/politics/2020/05/12/fauci-testimony-senate-coronavirus/
1589873061-1062,https://www.washingtonpost.com/politics/?nid=top_nav_politics,What today’s special elections in California and Wisconsin mean for the parties,https://www.washingtonpost.com/politics/what-todays-special-elections-in-california-and-wisconsin-mean-for-the-parties/2020/05/12/bce83b26-c6fd-421a-b0be-87bf33154c7c_story.html
1589873061-1022,https://www.washingtonpost.com/politics/?nid=top_nav_politics,"The Health 202: Only North Dakota and Kentucky meet federal criteria to reopen, new coronavirus tracker finds",https://www.washingtonpost.com/politics/the-health-202-only-north-dakota-and-kentucky-meet-federal-criteria-to-reopen-new-coronavirus-tracker-finds/2020/05/14/bb8ef362-3716-4f68-97a2-33ef9c70dcbb_story.html
1589873061-1024,https://www.washingtonpost.com/politics/?nid=top_nav_politics,The Energy 202: Former operatives for Jay Inslee press Congress and Joe Biden to adopt pieces of his climate change plan,https://www.washingtonpost.com/politics/the-energy-202-ex-jay-inslee-staffers-press-congress-and-biden-to-adopt-pieces-of-his-old-climate-plan/2020/05/14/d8f60059-fcd9-43bf-82c1-9d0236d402f6_story.html
1589873061-1045,https://www.washingtonpost.com/politics/?nid=top_nav_politics,The Daily 202: Fauci offers coronavirus reality checks – and a warning to not be ‘cavalier’ about the risk to kids,https://www.washingtonpost.com/politics/the-daily-202-fauci-offers-coronavirus-reality-checks--and-a-warning-to-not-be-cavalier-about-the-risk-to-kids/2020/05/13/e6683129-09bb-473c-8d04-09364d4320ba_story.html
1589873061-1070,https://www.washingtonpost.com/politics/?nid=top_nav_politics,Trump’s vicious claim that Joe Scarborough might have murdered an aide,https://www.washingtonpost.com/politics/2020/05/12/trumps-vicious-claim-that-joe-scarborough-might-have-murdered-an-aide/
