web-scraper-order,web-scraper-start-url,link,link-href
"1589912241-4971","https://www.usnews.com/news/national-news","U.S. Virus Death Toll Tops 82,000","https://www.usnews.com/news/health-news/articles/2020-05-13/la-county-balks-on-lifting-safer-at-home-orders-while-california-set-to-reopen-restaurants"
"1589912241-4940","https://www.usnews.com/news/national-news","CDC Alerts Doctors to COVID-19 Linked Condition in Children","https://www.usnews.com/news/health-news/articles/2020-05-14/cdc-alerts-doctors-to-covid-19-linked-condition-in-children"
"1589912241-5068","https://www.usnews.com/news/national-news","More Than Half of Small Businesses Closed","https://www.usnews.com/news/economy/articles/2020-05-05/more-than-half-of-small-businesses-closed-temporarily-amid-coronavirus-outbreak"
"1589912241-4990","https://www.usnews.com/news/national-news","Fauci to Warn of Reopening Too Fast","https://www.usnews.com/news/health-news/articles/2020-05-12/fauci-to-warn-congress-of-needless-suffering-and-death-if-us-reopens-too-quickly"
"1589912241-5066","https://www.usnews.com/news/national-news","The Dominican Republic’s Virus Response","https://www.usnews.com/news/best-countries/articles/2020-05-05/the-dominican-republic-responds-to-the-coronavirus-with-local-efforts"
"1589912241-5097","https://www.usnews.com/news/national-news","Schools Face Nightmare Scenario","https://www.usnews.com/news/education-news/articles/2020-05-01/schools-face-nightmare-scenario-after-coronavirus-crisis"
"1589912241-5094","https://www.usnews.com/news/national-news","See States' COVID-19 Reopening Plans","https://www.usnews.com/news/best-states/articles/2020-05-01/map-see-states-coronavirus-reopening-plans-and-stay-at-home-order-status"
"1589912241-4927","https://www.usnews.com/news/national-news","House Poised to Adopt New Remote Voting Rules","https://www.usnews.com/news/politics/articles/2020-05-15/house-poised-to-adopt-new-remote-voting-rules-amid-coronavirus-pandemic"
"1589912241-4982","https://www.usnews.com/news/national-news","WHO: Virus Treatments Show Positive Signs","https://www.usnews.com/news/health-news/articles/2020-05-12/who-potentially-positive-data-emerging-on-coronavirus-treatments"
"1589912241-4979","https://www.usnews.com/news/national-news","Twitter to Allow Work from Home Forever","https://www.usnews.com/news/national-news/articles/2020-05-12/twitter-to-allow-employees-to-work-from-home-indefinitely"
"1589912241-5098","https://www.usnews.com/news/national-news","WHO: Coronavirus Is Natural in Origin","https://www.usnews.com/news/world-report/articles/2020-05-01/who-assures-that-coronavirus-is-natural-amid-trump-attacks"
"1589912241-4945","https://www.usnews.com/news/national-news","Whistleblower Warns Against Rushed Vaccine","https://www.usnews.com/news/health-news/articles/2020-05-14/whistleblower-rick-bright-warns-against-developing-coronavirus-vaccine-too-quickly"
"1589912241-5093","https://www.usnews.com/news/national-news","U.S. Virus Deaths Exceed 65,000","https://www.usnews.com/news/national-news/articles/2020-05-02/us-coronavirus-deaths-exceed-65-000-as-states-start-reopening"
"1589912241-4999","https://www.usnews.com/news/national-news","Study Details Severe Virus Cases in Children","https://www.usnews.com/news/health-news/articles/2020-05-11/study-details-severe-coronavirus-cases-in-children"
"1589912241-4905","https://www.usnews.com/news/national-news","Russian Prime Minister Released From Hospital","https://www.usnews.com/news/world-report/articles/2020-05-19/russian-prime-minister-released-from-hospital-after-coronavirus-treatment"
"1589912241-5011","https://www.usnews.com/news/national-news","'Bullseye' Target Found at Nashville NAACP President's Home","https://www.usnews.com/news/us/articles/2020-05-11/bullseye-target-found-at-nashville-naacp-presidents-home"
"1589912241-4908","https://www.usnews.com/news/national-news","More Businesses to Reopen in Texas","https://www.usnews.com/news/national-news/articles/2020-05-18/professional-sports-to-resume-day-cares-and-bars-to-reopen-in-texas-as-coronavirus-cases-surge"
"1589912241-5088","https://www.usnews.com/news/national-news","Trump Raises Virus Death Toll Estimate","https://www.usnews.com/news/health-news/articles/2020-05-04/trump-pushes-coronavirus-death-toll-estimate-to-100-000-as-task-force-projections-trend-higher"
